RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
394898,"Myrtle Beach, SC",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900,124000,124300,126200,129000,129300,130400,128700,130500,129600,130100,127300,131500,129900,132300,128800,130900,132600,131200,133700,137000,140600,139000,137800,139500,143200,142900,143300,146800,148900,150200,147800,147400,148900,153500,155200,154200,150400,150400,149200,149600,147500,149800,151200,152900,152100,151200,151000,151500,153400,145300,143500,138400,143200,144500,147200,151100,150600,152800,154300,155800,159500,161600,165600,164900,167500,167200,168300,168000,169600,170800,170000,170700,170100,171100,173400,175800,176100,176100,176200,179700,182600,185500,184000,183700,182500,183700,183800,182400,182200,181100,184500,
394875,"Montgomery, AL",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97400,103000,102400,95100,95600,91200,94800,87400,91500,90600,93800,90800,91800,92800,98900,94000,95000,90900,97300,99900,95100,95900,103300,112800,117600,107300,104600,102200,108600,115600,116000,115300,111900,113800,116100,112600,110900,111900,113500,115800,113000,117700,116800,120200,120200,121300,120200,121900,121400,121700,122200,127900,131000,128700,121700,117800,119000,120500,121800,122300,121800,122900,122600,134800,132400,131100,120300,122300,119300,119200,116100,132000,134600,137100,121800,123900,135500,142400,142300,133500,131200,134700,
395051,"Salisbury, MD",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214100,208800,204900,207600,211200,209100,207700,205100,207600,208300,222700,223500,219300,204600,200800,208900,203400,202800,193800,193100,196700,197500,193300,183500,180400,178800,179300,176600,179700,186300,193900,198600,198900,199500,203100,212300,213700,208100,202700,203000,207800,205800,207300,210800,211500,209700,209300,207700,211200,216700,224400,225600,227200,226800,219600,215000,212800,219200,222200,227200,233800,233400,229700,224000,221200,219600,216200,209400,213300,217400,226100,223200,226100,231800,236000,238400,237500,241500,244000,
395146,"Tallahassee, FL",122,183700,171300,163900,161200,160900,155500,153600,155800,164000,163900,163900,161400,161700,163200,157600,153500,147500,149800,155000,155900,156100,147900,151300,147800,162600,154700,154100,138600,132800,132200,138500,145300,149500,149200,147200,134200,126500,127500,133900,134300,130000,133300,139200,138700,135800,138500,144400,147400,141600,138800,139700,137500,138100,135200,139700,146500,143900,149200,151400,151400,145500,135900,138100,135800,136000,140800,146600,145600,143800,138800,136600,131200,128700,130000,131400,132900,134200,135400,142200,142600,145100,142200,141700,142200,145700,145400,147600,147000,148400,147600,144700,147500,143600,141200,140700,147800,150800,154400,155100,156400,156000,152800,152200,149400,153200,158300,162800,161800,158200,155500,154300,160300,160600,161100,155600,157200,157500,161600,168200,177300,180300,175100,169800,169000,169100,168600,164000,170100,173300,181200,185800,185200,181700,175700,178600,180800,179000,
395164,"Trenton, NJ",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200700,194400,205400,204500,222300,225100,225400,215100,212400,204500,194300,188600,192400,198500,203700,214100,225800,225200,216800,212100,203300,205000,206900,212700,211500,204600,215900,214000,219800,208600,209000,202500,213200,213800,218800,213400,217200,215100,211900,215200,209700,216200,207500,220700,218300,220700,217500,223100,221100,207400,204700,213000,220800,217700,228500,227300,224800,213600,220200,221900,217100,212200,204300,199100,203100,209800,215800,207600,201800,201200,204600,206400,202500,201900,202200,198900,194500,194900,202700,211000,210800,205000,198800,198300,203200,204100,208200,203700,212800,208800,209900,197200,192700,203800,203400,203700,192900,190000,192700,196700,202900,203800,207800,210900,215900,208200,208200,212800
394589,"Fayetteville, NC",124,,,,,,,117000,114000,115300,118000,122700,128000,129700,131400,125500,122400,119700,120800,118400,117300,117800,123500,119600,117500,114500,121200,123200,123300,122000,119500,120800,119400,121000,127200,126300,130500,121800,123500,120000,122200,122200,121300,116800,113500,114200,118700,117700,113000,108500,111700,114900,114800,110400,106300,107100,112300,111100,113100,111100,113800,109600,108600,110200,110800,109800,108400,110400,106100,107200,110300,114500,112200,106300,104900,101400,101400,101800,105000,102300,100100,99300,101900,101400,102600,104100,105700,107700,107300,109900,108000,105400,105400,104800,107200,107600,109800,111900,114500,113400,112800,112000,115300,117000,119400,119400,121500,119500,120900,119000,117600,115300,116400,114700,114300,113800,116200,117600,117000,117900,117500,118000,119900,121700,122800,122500,123100,125500,128100,128800,132200,132100,136100,130900,131600,134500,139600,139600,136100
394679,"Hickory, NC",125,115000,112400,116000,114300,113600,113000,109600,112700,110500,113500,108900,115600,119500,120700,113200,108700,109400,112700,112000,111700,110300,112000,116700,120300,119300,115400,111900,108900,108600,105800,108100,107900,108900,106900,104300,107800,106900,107000,99500,103700,101000,102000,99000,106300,111700,110800,107600,104000,109200,110300,116100,114100,111900,111000,108700,111300,109000,107600,107100,113000,118400,117400,113300,112500,118000,121200,120800,118700,118600,119000,121500,118800,118100,115900,116300,118600,114600,108500,110000,114500,120800,117500,117000,117900,121600,122000,122400,120500,120900,120700,121600,120900,120900,122700,121700,118900,116400,121000,123700,126700,126700,128000,124600,121500,122400,126900,128900,127700,124300,124900,126200,128000,128700,127700,129300,132600,133700,132900,133700,142600,146800,145900,143400,141100,140700,141100,143200,143600,143900,146600,149500,153000,159400,162600,160700,154400,153200,154500
394697,"Huntington, WV",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900,112200,112200,107600,110000,108900,117200,120600,123100,115800,118600,114200,113100,108100,111600,113300,115800,118100,118600,112900,105600,105000,101700,102600,101300,106200,108900,111900,118300,120100,119700,118400,122600,123900,127300,123800,121000,115800,117700,123200,127200,128600,128800,127900,127300,126800,125200,123900,120700,117700,
394576,"Eugene, OR",127,233300,229900,224800,220000,223500,221600,219800,214900,212600,212400,211300,219200,222400,217000,205300,198800,203600,201700,200700,196500,199300,202100,205700,209000,207500,203900,197900,196700,196700,196500,198500,196700,194000,193100,186100,184800,178300,177200,174900,174400,180500,183100,181200,174300,175300,178800,182600,181300,176700,174000,172700,175700,178000,176800,179000,182300,186100,186400,188900,192200,190200,194000,196000,204900,205800,209700,208700,205400,202600,202800,206700,212600,211000,210600,207700,210000,210000,206400,206900,207700,212200,214400,215800,212900,214800,215800,216100,213400,215900,219200,219400,219500,218500,222500,223800,228800,230000,229700,230300,230300,231400,231200,232900,236600,239000,240500,241600,246200,248100,248300,248400,248700,249600,251800,257200,261300,262700,259100,260300,269100,273000,275600,267900,273000,275300,280300,281300,282900,280700,285700,287500,297800,293400,291000,282700,285700,288200,292700
395033,"Rockford, IL",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98900,100900,103000,101800,101000,102900,102900,104300,103800,104100,104000,105600,107800,109600,108800,107200,105900,107000,113000,119300,123100,120400,117000,114400,113300,113000,114500,111700,111800,111800,116500,115800,115600,119000,121200,121400,120100,121200,122100,
395070,"Savannah, GA",129,,,,,,,,,,,,,,163300,152300,147600,146700,147900,150300,151300,151300,151400,150200,152500,151500,151500,149800,146000,147300,148400,151700,150900,147600,150300,152600,156400,153400,146800,142200,136200,134000,129800,135700,141900,143200,140800,133900,134300,133300,136400,135000,135900,137700,139900,141100,139400,140200,144000,147100,150300,150700,148600,148200,147300,152100,156500,158200,157700,155300,157800,158600,159400,156900,156700,156500,156500,158600,158900,159700,159000,160600,161500,161200,163100,171500,177300,183900,181500,179900,175800,174100,177800,172200,172100,170900,177200,176200,175200,177100,178300,179300,177700,177600,185900,187600,187600,180800,183600,186800,186100,185400,189100,191000,191000,191100,191600,193600,194900,202000,209300,208500,205800,198900,197400,194100,193400,197900,202000,201900,195700,194100,199300,203000,202600,202700,200700,212800,
394332,"Ann Arbor, MI",130,186700,183800,178700,178300,178500,176400,172800,168900,168100,167900,158900,146300,131900,127700,126400,133000,139500,147800,149800,148000,146700,145400,147400,143000,138200,138000,140200,149500,148600,150500,154200,155300,152500,145100,143600,142300,138200,131600,135400,145300,159900,160600,153800,152600,148400,148600,137800,134100,137000,142100,153900,160000,168500,170000,172300,169400,177700,179000,188200,176700,172200,165100,176200,180000,184500,186800,190800,197800,196200,197400,194700,192200,183700,185200,187100,196300,195900,197700,203000,203100,208900,205100,205400,204500,207800,209200,206500,206600,212100,214400,212700,205800,202200,216800,216800,220800,208300,214900,218700,221500,217400,217900,216000,223200,226400,236300,239400,247300,240800,236200,230300,235400,238600,237900,236300,237700,239900,240800,244600,251100,259000,260600,258500,254100,256400,256200,258300,261000,265200,269000,263300,258100,260600,265300,271200,267400,262000,
394927,"Ocala, FL",131,147800,144200,139600,138300,135100,129500,127200,125600,126100,123900,119500,117600,112300,111500,109600,109900,107700,104500,101400,99300,95900,99100,100200,102700,98400,96400,93200,91300,85700,81700,80100,80200,81900,81900,83800,83400,82000,78900,79300,79200,78700,78500,79600,79600,82300,85300,86100,84900,84800,91600,93500,91600,88900,87100,90000,90500,94200,93800,93000,90200,90300,91100,89400,90700,90900,93600,94400,96800,96200,94000,90600,91500,90400,90600,90200,93600,94800,94500,91200,89100,88200,90900,93500,95400,96800,98500,98700,97900,97300,99800,102900,103400,102600,103400,105200,105000,106600,108200,113500,113500,115500,113000,113300,114500,118700,121400,123000,122100,122000,122100,123500,126500,127800,128700,129300,131200,134700,135200,136900,137500,139400,137800,137600,135400,135600,137000,139300,142300,145700,150700,155000,155100,151700,148400,148300,152100,153100,154100
394732,"Kalamazoo, MI",132,105900,107300,105100,104200,104100,103800,106300,105100,99900,94900,90000,95100,90800,91000,85100,85600,90100,93700,98400,95300,96400,94700,90700,95400,98400,105200,97600,96400,99100,93200,91600,87000,99000,99300,97100,89100,86900,86300,85800,88200,97800,95600,94000,87400,92700,93000,96000,96100,96700,97200,95300,94300,96400,93500,99100,95000,105400,107800,109700,105200,101400,99200,98500,103200,106100,113000,108700,108400,103000,105400,106000,107800,108000,112300,113700,116800,118600,120000,117700,113500,116800,116300,119000,119700,127000,130100,126200,121800,122000,126200,128800,126900,122900,120600,120900,122700,122800,123300,127100,129200,128100,125600,128200,132400,136900,137000,136000,134300,131200,130500,131100,136000,138300,136600,136700,141000,144000,147400,147200,150000,150000,142100,142800,139500,146400,141800,143700,141000,146700,148200,148200,151400,151700,154400,151800,151200,155300,
394901,"Naples, FL",133,326000,311500,305700,311700,306900,298200,278000,262700,245000,231600,207300,197600,186900,181800,178200,178400,186200,191300,194200,199800,214900,219200,216700,198400,194900,197700,202100,206600,203000,195300,185800,175500,178300,183400,187000,187600,174600,179600,185000,203900,212900,205200,195800,183400,180100,176900,184500,190100,195600,197300,208200,216900,215300,211300,204600,198600,201600,208900,216500,218300,221100,230000,230400,235500,235700,240800,236300,240500,241700,243300,241500,242900,244800,246100,249900,252300,254400,253200,261800,263400,268000,266600,282600,285400,286100,279100,285700,293800,294200,292300,288400,284500,289000,294000,309700,307000,301600,289500,291200,293600,294600,293200,296300,299100,301500,303800,308700,308500,309700,308900,309700,306800,305200,309400,312400,319900,313400,306400,303000,311900,327800,326800,323500,316400,324900,327000,330500,333000,337800,333300,327100,322000,323700,320500,325700,326600,327000,328100
395107,"South Bend, IN",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117900,116500,120800,117200,116900,113800,116900,117200,119400,115700,117900,115800,119100,121800,121900,123500,122300,122600,122300,123900,125800,128900,128300,129400,124800,125700,124600,130500,130200,132800,129100,131800,129000,133000,129500,125800,122000,123600,131000,136000,134300,131400,127000,126700,123000,124600,129500,135800,139700,138100,
395109,"Spartanburg, SC",135,104600,104400,95600,96500,97900,93200,88000,85900,90700,94200,96600,89100,87700,85800,90300,94000,98800,100700,100600,97500,100900,98000,94300,89100,91000,92000,93700,93300,92900,88300,83100,82300,88200,90400,94900,94000,93200,85800,81100,85700,91700,100300,94900,88100,83600,85000,89600,87200,92100,97900,99500,99100,94900,95300,89700,92800,89700,93000,91600,96400,97500,96300,95900,95200,98100,96800,97500,93600,94600,92500,94100,88300,90800,90500,99100,97900,101700,103200,104900,106700,103600,106300,102500,104700,104000,105700,105800,109800,112900,116100,117000,120000,117200,115800,113500,113100,113200,114500,118700,120400,117200,117200,118000,119700,123300,123100,125600,125900,127700,132500,131200,133700,128300,127200,125500,127500,132000,137300,144100,151400,152500,147100,137100,131600,131700,132400,131400,131400,133600,134600,136100,135600,140400,142100,141900,141200,141000,144700
394579,"Evansville, IN",136,,,,,,,,,,,,,,,113000,112700,111700,108600,104200,106600,109100,112800,112700,113900,114300,113000,115900,114300,116800,112000,114800,113700,109700,113000,105300,108100,107500,119300,122700,120600,116500,117500,119000,120400,117000,118400,114100,119200,118300,121000,122700,122600,123900,120000,115900,118000,120400,119200,116500,119200,121600,123300,124800,131500,134500,127100,122500,116100,116000,117400,118600,117100,117400,119000,126000,125100,126000,125100,125800,127900,125700,125200,124800,125000,125600,126800,129300,131100,131400,130300,129300,128000,129600,128900,132000,133400,132100,131200,129300,132800,132600,132200,132200,132700,133000,133400,134000,134400,135500,134200,133800,133600,133100,133400,134000,135300,130900,131900,131700,137300,136100,136200,135400,136000,138900,140700,139600,139200,137900,141900,136000,135000,135800,141100,146700,143200,143900,
394747,"Kingsport, TN",137,99700,100000,100100,103100,97100,95900,92700,94200,90700,89600,91600,94300,94600,91000,92200,94500,96100,95500,97200,96500,95900,91600,98800,97300,101400,95400,99600,96000,92500,84300,87600,94900,97600,96300,94700,98000,95500,92500,88900,90700,94800,95800,96100,90900,89500,90000,96100,99500,101600,100700,100200,98200,93100,93200,96800,97400,97100,91900,95500,98600,100100,101700,97800,101100,101500,103400,99700,97800,97200,100100,100400,105700,103800,101900,99000,98300,101000,100700,101600,99700,99700,101800,101400,101000,102000,103600,105400,107200,108300,109500,110200,108200,107500,101700,102900,101400,107100,108000,112800,112400,115900,112900,114800,116800,119400,118500,119300,116400,116600,116200,118400,119000,115000,117500,119000,123600,124500,125800,127500,129500,130000,128600,126700,124300,119400,118300,123200,126700,124600,120300,126000,132800,137600,134000,129900,128400,127000,
395028,"Roanoke, VA",138,160700,155300,154900,151900,149800,148500,149700,155000,154200,153300,149800,156500,152500,155800,147000,149800,144300,151900,157300,160500,153200,147400,146400,150800,146600,144500,137900,135300,137800,146000,155200,152600,147000,143400,145900,152500,144300,138700,131100,136400,142100,145500,142200,139700,138200,150600,147000,142500,132300,136400,138000,144600,146600,147800,144800,149000,151200,151100,144300,141100,142400,143900,147500,148300,151000,152200,153100,154300,154200,153700,153600,147900,150100,149400,152900,153300,151900,162100,159600,157700,151400,151800,167300,175200,175900,166000,158900,157400,155600,153200,151900,152000,151200,154100,159900,162800,159400,148900,146000,147000,149000,149100,150300,153000,155200,163100,161000,160100,153800,154500,155600,153600,157200,157200,160700,156700,155600,154000,158000,159900,156700,156600,156300,162100,159400,160500,161100,164900,161300,165000,168000,176300,172700,169800,165100,165200,165200,175700
394646,"Green Bay, WI",139,131200,133100,136400,135700,133500,133700,133400,138500,137500,136100,130700,127000,126400,126500,128900,126800,122700,119300,120000,123500,123800,126300,126300,126500,122800,122800,124700,126900,126600,126000,125500,121400,126000,127900,135800,134000,129300,125200,124900,129700,127000,122900,119900,122700,126700,130400,127000,122500,121700,128200,131400,131200,126700,126800,124200,125600,126800,129600,130100,129300,134000,134900,133600,128900,127100,129100,130700,133000,135100,133400,127500,125400,126000,131300,138000,139300,143900,140200,143800,142500,141400,149200,150300,147800,135600,135500,138900,142000,144100,146100,143500,139700,139700,142800,146500,151100,153100,151700,148300,147600,145400,142600,143900,148000,150700,151900,151400,155500,152000,152400,150000,150800,154300,157600,158000,156400,155500,159800,159200,160200,165000,169200,170900,172400,169000,163800,159600,168200,173000,174300,164900,166700,161400,169100,172400,181900,183300,180900
394796,"Lincoln, NE",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000,129500,129000,131300,131900,133000,137100,137900,139200,137900,136700,133900,131200,129000,131200,129600,134100,135300,138200,136500,136200,136800,138000,138200,137500,139800,138600,138700,138300,141100,145400,146800,140700,140400,141200,145300,142700,141700,139800,141300,138700,140200,141800,142300,141500,138300,138200,140300,140400,140500,139900,140700,142300,146700,147600,147900,146500,147600,147500,146800,149100,149400,149900,148500,149300,149100,154000,156900,156300,153000,151500,153300,154000,155300,157500,159000,159600,160000,159400,158900,157900,158800,159400,161500,161600,165500,165500,166200,166200,166600,167300,167100,171700,173600,176100,173200,177900,176500,176900,171200,170400,175300,179700,184600,181400,183000,183000,186700,188000,187100,
