metro,date,value_type,mean_value
New York-Newark-Jersey City,2005-03-01,mean_zhvi,477793.96226415096
New York-Newark-Jersey City,2005-03-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-03-01,mean_zri,NaN
New York-Newark-Jersey City,2005-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-04-01,mean_zhvi,483334.59119496855
New York-Newark-Jersey City,2005-04-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-04-01,mean_zri,NaN
New York-Newark-Jersey City,2005-04-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-05-01,mean_zhvi,488748.5534591195
New York-Newark-Jersey City,2005-05-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-05-01,mean_zri,NaN
New York-Newark-Jersey City,2005-05-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-06-01,mean_zhvi,494051.19496855343
New York-Newark-Jersey City,2005-06-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-06-01,mean_zri,NaN
New York-Newark-Jersey City,2005-06-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-07-01,mean_zhvi,499251.320754717
New York-Newark-Jersey City,2005-07-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-07-01,mean_zri,NaN
New York-Newark-Jersey City,2005-07-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-08-01,mean_zhvi,504234.46540880506
New York-Newark-Jersey City,2005-08-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-08-01,mean_zri,NaN
New York-Newark-Jersey City,2005-08-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-09-01,mean_zhvi,509034.59119496855
New York-Newark-Jersey City,2005-09-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-09-01,mean_zri,NaN
New York-Newark-Jersey City,2005-09-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-10-01,mean_zhvi,513606.91823899373
New York-Newark-Jersey City,2005-10-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-10-01,mean_zri,NaN
New York-Newark-Jersey City,2005-10-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-11-01,mean_zhvi,517813.45911949687
New York-Newark-Jersey City,2005-11-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-11-01,mean_zri,NaN
New York-Newark-Jersey City,2005-11-01,mean_rental_price,NaN
New York-Newark-Jersey City,2005-12-01,mean_zhvi,521633.45911949687
New York-Newark-Jersey City,2005-12-01,mean_sale_price,NaN
New York-Newark-Jersey City,2005-12-01,mean_zri,NaN
New York-Newark-Jersey City,2005-12-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-01-01,mean_zhvi,524438.4422110553
New York-Newark-Jersey City,2006-01-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-01-01,mean_zri,NaN
New York-Newark-Jersey City,2006-01-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-02-01,mean_zhvi,527068.3417085427
New York-Newark-Jersey City,2006-02-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-02-01,mean_zri,NaN
New York-Newark-Jersey City,2006-02-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-03-01,mean_zhvi,529405.6532663316
New York-Newark-Jersey City,2006-03-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-03-01,mean_zri,NaN
New York-Newark-Jersey City,2006-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-04-01,mean_zhvi,531526.5075376885
New York-Newark-Jersey City,2006-04-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-04-01,mean_zri,NaN
New York-Newark-Jersey City,2006-04-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-05-01,mean_zhvi,533109.6733668342
New York-Newark-Jersey City,2006-05-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-05-01,mean_zri,NaN
New York-Newark-Jersey City,2006-05-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-06-01,mean_zhvi,534035.5527638191
New York-Newark-Jersey City,2006-06-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-06-01,mean_zri,NaN
New York-Newark-Jersey City,2006-06-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-07-01,mean_zhvi,534318.8442211056
New York-Newark-Jersey City,2006-07-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-07-01,mean_zri,NaN
New York-Newark-Jersey City,2006-07-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-08-01,mean_zhvi,533911.432160804
New York-Newark-Jersey City,2006-08-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-08-01,mean_zri,NaN
New York-Newark-Jersey City,2006-08-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-09-01,mean_zhvi,533019.3467336684
New York-Newark-Jersey City,2006-09-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-09-01,mean_zri,NaN
New York-Newark-Jersey City,2006-09-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-10-01,mean_zhvi,531804.2713567839
New York-Newark-Jersey City,2006-10-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-10-01,mean_zri,NaN
New York-Newark-Jersey City,2006-10-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-11-01,mean_zhvi,530413.567839196
New York-Newark-Jersey City,2006-11-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-11-01,mean_zri,NaN
New York-Newark-Jersey City,2006-11-01,mean_rental_price,NaN
New York-Newark-Jersey City,2006-12-01,mean_zhvi,529258.1658291457
New York-Newark-Jersey City,2006-12-01,mean_sale_price,NaN
New York-Newark-Jersey City,2006-12-01,mean_zri,NaN
New York-Newark-Jersey City,2006-12-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-01-01,mean_zhvi,528521.9849246232
New York-Newark-Jersey City,2007-01-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-01-01,mean_zri,NaN
New York-Newark-Jersey City,2007-01-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-02-01,mean_zhvi,527945.4773869347
New York-Newark-Jersey City,2007-02-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-02-01,mean_zri,NaN
New York-Newark-Jersey City,2007-02-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-03-01,mean_zhvi,527694.9748743719
New York-Newark-Jersey City,2007-03-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-03-01,mean_zri,NaN
New York-Newark-Jersey City,2007-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-04-01,mean_zhvi,527578.1407035176
New York-Newark-Jersey City,2007-04-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-04-01,mean_zri,NaN
New York-Newark-Jersey City,2007-04-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-05-01,mean_zhvi,526999.1206030151
New York-Newark-Jersey City,2007-05-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-05-01,mean_zri,NaN
New York-Newark-Jersey City,2007-05-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-06-01,mean_zhvi,525824.3718592965
New York-Newark-Jersey City,2007-06-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-06-01,mean_zri,NaN
New York-Newark-Jersey City,2007-06-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-07-01,mean_zhvi,524605.904522613
New York-Newark-Jersey City,2007-07-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-07-01,mean_zri,NaN
New York-Newark-Jersey City,2007-07-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-08-01,mean_zhvi,523571.3567839196
New York-Newark-Jersey City,2007-08-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-08-01,mean_zri,NaN
New York-Newark-Jersey City,2007-08-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-09-01,mean_zhvi,522826.5075376884
New York-Newark-Jersey City,2007-09-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-09-01,mean_zri,NaN
New York-Newark-Jersey City,2007-09-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-10-01,mean_zhvi,522097.73869346734
New York-Newark-Jersey City,2007-10-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-10-01,mean_zri,NaN
New York-Newark-Jersey City,2007-10-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-11-01,mean_zhvi,521095.2261306533
New York-Newark-Jersey City,2007-11-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-11-01,mean_zri,NaN
New York-Newark-Jersey City,2007-11-01,mean_rental_price,NaN
New York-Newark-Jersey City,2007-12-01,mean_zhvi,519724.37185929646
New York-Newark-Jersey City,2007-12-01,mean_sale_price,NaN
New York-Newark-Jersey City,2007-12-01,mean_zri,NaN
New York-Newark-Jersey City,2007-12-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-01-01,mean_zhvi,517993.216080402
New York-Newark-Jersey City,2008-01-01,mean_sale_price,NaN
New York-Newark-Jersey City,2008-01-01,mean_zri,NaN
New York-Newark-Jersey City,2008-01-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-02-01,mean_zhvi,515658.66834170854
New York-Newark-Jersey City,2008-02-01,mean_sale_price,NaN
New York-Newark-Jersey City,2008-02-01,mean_zri,NaN
New York-Newark-Jersey City,2008-02-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-03-01,mean_zhvi,513143.4673366834
New York-Newark-Jersey City,2008-03-01,mean_sale_price,403544.8717948718
New York-Newark-Jersey City,2008-03-01,mean_zri,NaN
New York-Newark-Jersey City,2008-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-04-01,mean_zhvi,510378.1407035176
New York-Newark-Jersey City,2008-04-01,mean_sale_price,404235.89743589744
New York-Newark-Jersey City,2008-04-01,mean_zri,NaN
New York-Newark-Jersey City,2008-04-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-05-01,mean_zhvi,506915.2010050251
New York-Newark-Jersey City,2008-05-01,mean_sale_price,398971.7948717949
New York-Newark-Jersey City,2008-05-01,mean_zri,NaN
New York-Newark-Jersey City,2008-05-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-06-01,mean_zhvi,502753.1407035176
New York-Newark-Jersey City,2008-06-01,mean_sale_price,392852.5641025641
New York-Newark-Jersey City,2008-06-01,mean_zri,NaN
New York-Newark-Jersey City,2008-06-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-07-01,mean_zhvi,498537.1859296482
New York-Newark-Jersey City,2008-07-01,mean_sale_price,389678.4810126582
New York-Newark-Jersey City,2008-07-01,mean_zri,NaN
New York-Newark-Jersey City,2008-07-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-08-01,mean_zhvi,494435.05025125627
New York-Newark-Jersey City,2008-08-01,mean_sale_price,385027.84810126584
New York-Newark-Jersey City,2008-08-01,mean_zri,NaN
New York-Newark-Jersey City,2008-08-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-09-01,mean_zhvi,490566.959798995
New York-Newark-Jersey City,2008-09-01,mean_sale_price,382277.2151898734
New York-Newark-Jersey City,2008-09-01,mean_zri,NaN
New York-Newark-Jersey City,2008-09-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-10-01,mean_zhvi,486821.8592964824
New York-Newark-Jersey City,2008-10-01,mean_sale_price,378722.7848101266
New York-Newark-Jersey City,2008-10-01,mean_zri,NaN
New York-Newark-Jersey City,2008-10-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-11-01,mean_zhvi,483100.62814070354
New York-Newark-Jersey City,2008-11-01,mean_sale_price,376907.59493670886
New York-Newark-Jersey City,2008-11-01,mean_zri,NaN
New York-Newark-Jersey City,2008-11-01,mean_rental_price,NaN
New York-Newark-Jersey City,2008-12-01,mean_zhvi,479538.44221105526
New York-Newark-Jersey City,2008-12-01,mean_sale_price,373675.9493670886
New York-Newark-Jersey City,2008-12-01,mean_zri,NaN
New York-Newark-Jersey City,2008-12-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-01-01,mean_zhvi,476225.3768844221
New York-Newark-Jersey City,2009-01-01,mean_sale_price,377117.7215189873
New York-Newark-Jersey City,2009-01-01,mean_zri,NaN
New York-Newark-Jersey City,2009-01-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-02-01,mean_zhvi,472821.3567839196
New York-Newark-Jersey City,2009-02-01,mean_sale_price,373382.2784810127
New York-Newark-Jersey City,2009-02-01,mean_zri,NaN
New York-Newark-Jersey City,2009-02-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-03-01,mean_zhvi,469494.47236180905
New York-Newark-Jersey City,2009-03-01,mean_sale_price,372643.03797468357
New York-Newark-Jersey City,2009-03-01,mean_zri,NaN
New York-Newark-Jersey City,2009-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-04-01,mean_zhvi,466112.3115577889
New York-Newark-Jersey City,2009-04-01,mean_sale_price,362030
New York-Newark-Jersey City,2009-04-01,mean_zri,NaN
New York-Newark-Jersey City,2009-04-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-05-01,mean_zhvi,462128.7688442211
New York-Newark-Jersey City,2009-05-01,mean_sale_price,359125.3012048193
New York-Newark-Jersey City,2009-05-01,mean_zri,NaN
New York-Newark-Jersey City,2009-05-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-06-01,mean_zhvi,457666.70854271355
New York-Newark-Jersey City,2009-06-01,mean_sale_price,352510.843373494
New York-Newark-Jersey City,2009-06-01,mean_zri,NaN
New York-Newark-Jersey City,2009-06-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-07-01,mean_zhvi,453735.4271356784
New York-Newark-Jersey City,2009-07-01,mean_sale_price,349270.93023255817
New York-Newark-Jersey City,2009-07-01,mean_zri,NaN
New York-Newark-Jersey City,2009-07-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-08-01,mean_zhvi,450685.5527638191
New York-Newark-Jersey City,2009-08-01,mean_sale_price,353316.8539325843
New York-Newark-Jersey City,2009-08-01,mean_zri,NaN
New York-Newark-Jersey City,2009-08-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-09-01,mean_zhvi,448561.43216080405
New York-Newark-Jersey City,2009-09-01,mean_sale_price,352664.0449438202
New York-Newark-Jersey City,2009-09-01,mean_zri,NaN
New York-Newark-Jersey City,2009-09-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-10-01,mean_zhvi,447287.4371859296
New York-Newark-Jersey City,2009-10-01,mean_sale_price,354485.393258427
New York-Newark-Jersey City,2009-10-01,mean_zri,NaN
New York-Newark-Jersey City,2009-10-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-11-01,mean_zhvi,446778.0150753769
New York-Newark-Jersey City,2009-11-01,mean_sale_price,354935.9550561798
New York-Newark-Jersey City,2009-11-01,mean_zri,NaN
New York-Newark-Jersey City,2009-11-01,mean_rental_price,NaN
New York-Newark-Jersey City,2009-12-01,mean_zhvi,446623.6180904523
New York-Newark-Jersey City,2009-12-01,mean_sale_price,354367.77777777775
New York-Newark-Jersey City,2009-12-01,mean_zri,NaN
New York-Newark-Jersey City,2009-12-01,mean_rental_price,NaN
New York-Newark-Jersey City,2010-01-01,mean_zhvi,446550.75376884424
New York-Newark-Jersey City,2010-01-01,mean_sale_price,352272.22222222225
New York-Newark-Jersey City,2010-01-01,mean_zri,NaN
New York-Newark-Jersey City,2010-01-01,mean_rental_price,NaN
New York-Newark-Jersey City,2010-02-01,mean_zhvi,447427.51256281405
New York-Newark-Jersey City,2010-02-01,mean_sale_price,353902.22222222225
New York-Newark-Jersey City,2010-02-01,mean_zri,NaN
New York-Newark-Jersey City,2010-02-01,mean_rental_price,NaN
New York-Newark-Jersey City,2010-03-01,mean_zhvi,446594.09547738696
New York-Newark-Jersey City,2010-03-01,mean_sale_price,356697.77777777775
New York-Newark-Jersey City,2010-03-01,mean_zri,NaN
New York-Newark-Jersey City,2010-03-01,mean_rental_price,NaN
New York-Newark-Jersey City,2010-04-01,mean_zhvi,443744.34673366835
New York-Newark-Jersey City,2010-04-01,mean_sale_price,356463.3333333333
New York-Newark-Jersey City,2010-04-01,mean_zri,NaN
New York-Newark-Jersey City,2010-04-01,mean_rental_price,3425
New York-Newark-Jersey City,2010-05-01,mean_zhvi,441859.7989949749
New York-Newark-Jersey City,2010-05-01,mean_sale_price,356219.7802197802
New York-Newark-Jersey City,2010-05-01,mean_zri,NaN
New York-Newark-Jersey City,2010-05-01,mean_rental_price,3587.5
New York-Newark-Jersey City,2010-06-01,mean_zhvi,442229.3969849246
New York-Newark-Jersey City,2010-06-01,mean_sale_price,356170.96774193546
New York-Newark-Jersey City,2010-06-01,mean_zri,NaN
New York-Newark-Jersey City,2010-06-01,mean_rental_price,3537.5
New York-Newark-Jersey City,2010-07-01,mean_zhvi,442171.9849246231
New York-Newark-Jersey City,2010-07-01,mean_sale_price,357592.55319148937
New York-Newark-Jersey City,2010-07-01,mean_zri,NaN
New York-Newark-Jersey City,2010-07-01,mean_rental_price,2850
New York-Newark-Jersey City,2010-08-01,mean_zhvi,441117.3366834171
New York-Newark-Jersey City,2010-08-01,mean_sale_price,364243.75
New York-Newark-Jersey City,2010-08-01,mean_zri,NaN
New York-Newark-Jersey City,2010-08-01,mean_rental_price,2925
New York-Newark-Jersey City,2010-09-01,mean_zhvi,NA
New York-Newark-Jersey City,2010-09-01,mean_sale_price,363595.8333333333
New York-Newark-Jersey City,2010-09-01,mean_zri,2006.813880597015
New York-Newark-Jersey City,2010-09-01,mean_rental_price,3081.25
New York-Newark-Jersey City,2010-10-01,mean_zhvi,NA
New York-Newark-Jersey City,2010-10-01,mean_sale_price,364132.2916666667
New York-Newark-Jersey City,2010-10-01,mean_zri,1937.3499173553719
New York-Newark-Jersey City,2010-10-01,mean_rental_price,3187.8571428571427
New York-Newark-Jersey City,2010-11-01,mean_zhvi,NA
New York-Newark-Jersey City,2010-11-01,mean_sale_price,362313.5416666667
New York-Newark-Jersey City,2010-11-01,mean_zri,2002.543682795699
New York-Newark-Jersey City,2010-11-01,mean_rental_price,3096.6666666666665
New York-Newark-Jersey City,2010-12-01,mean_zhvi,NA
New York-Newark-Jersey City,2010-12-01,mean_sale_price,360729.8969072165
New York-Newark-Jersey City,2010-12-01,mean_zri,1845.0402448979592
New York-Newark-Jersey City,2010-12-01,mean_rental_price,3045
New York-Newark-Jersey City,2011-01-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-01-01,mean_sale_price,361206.1224489796
New York-Newark-Jersey City,2011-01-01,mean_zri,1834.906612244898
New York-Newark-Jersey City,2011-01-01,mean_rental_price,2730.3846153846152
New York-Newark-Jersey City,2011-02-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-02-01,mean_sale_price,358080.612244898
New York-Newark-Jersey City,2011-02-01,mean_zri,1841.8162246278755
New York-Newark-Jersey City,2011-02-01,mean_rental_price,2629.4761904761904
New York-Newark-Jersey City,2011-03-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-03-01,mean_sale_price,357480
New York-Newark-Jersey City,2011-03-01,mean_zri,1830.9204755434782
New York-Newark-Jersey City,2011-03-01,mean_rental_price,2656.589285714286
New York-Newark-Jersey City,2011-04-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-04-01,mean_sale_price,357573.5294117647
New York-Newark-Jersey City,2011-04-01,mean_zri,1899.1702834008097
New York-Newark-Jersey City,2011-04-01,mean_rental_price,2731.1774193548385
New York-Newark-Jersey City,2011-05-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-05-01,mean_sale_price,352467.3076923077
New York-Newark-Jersey City,2011-05-01,mean_zri,2004.6040675675677
New York-Newark-Jersey City,2011-05-01,mean_rental_price,2743.1129032258063
New York-Newark-Jersey City,2011-06-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-06-01,mean_sale_price,351911.4285714286
New York-Newark-Jersey City,2011-06-01,mean_zri,2513.94696
New York-Newark-Jersey City,2011-06-01,mean_rental_price,2788.75
New York-Newark-Jersey City,2011-07-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-07-01,mean_sale_price,346850.9090909091
New York-Newark-Jersey City,2011-07-01,mean_zri,2792.6906781914895
New York-Newark-Jersey City,2011-07-01,mean_rental_price,2768.027777777778
New York-Newark-Jersey City,2011-08-01,mean_zhvi,NA
New York-Newark-Jersey City,2011-08-01,mean_sale_price,348424.10714285716
New York-Newark-Jersey City,2011-08-01,mean_zri,2852.822722443559
New York-Newark-Jersey City,2011-08-01,mean_rental_price,2765.225
